,game,model,experiment,episode,metric,value
2191,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_28,Aborted,0.0
2192,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_28,Main Score,100.0
2193,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_28,Request Success Ratio,1.0
2194,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_29,Generated Expression Length,81.0
2195,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_29,Generated Expression Number of Tokens,18.0
2196,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_29,Aborted at Player 1,0.0
2197,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_29,Aborted at Player 2,0.0
2198,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_29,Request Count,2.0
2199,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_29,Parsed Request Count,2.0
2200,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_29,Violated Request Count,0.0
2201,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_29,Success,1.0
2202,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_29,Lose,0.0
2203,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_29,Aborted,0.0
2204,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_29,Main Score,100.0
2205,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_29,Request Success Ratio,1.0
2206,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_3,Generated Expression Length,80.0
2207,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_3,Generated Expression Number of Tokens,19.0
2208,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_3,Aborted at Player 1,0.0
2209,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_3,Aborted at Player 2,0.0
2210,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_3,Request Count,2.0
2211,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_3,Parsed Request Count,2.0
2212,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_3,Violated Request Count,0.0
2213,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_3,Success,1.0
2214,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_3,Lose,0.0
2215,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_3,Aborted,0.0
2216,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_3,Main Score,100.0
2217,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_3,Request Success Ratio,1.0
2218,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_4,Generated Expression Length,80.0
2219,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_4,Generated Expression Number of Tokens,19.0
2220,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_4,Aborted at Player 1,0.0
2221,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_4,Aborted at Player 2,0.0
2222,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_4,Request Count,2.0
2223,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_4,Parsed Request Count,2.0
2224,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_4,Violated Request Count,0.0
2225,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_4,Success,0.0
2226,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_4,Lose,1.0
2227,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_4,Aborted,0.0
2228,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_4,Main Score,0.0
2229,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_4,Request Success Ratio,1.0
2230,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_5,Generated Expression Length,80.0
2231,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_5,Generated Expression Number of Tokens,19.0
2232,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_5,Aborted at Player 1,0.0
2233,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_5,Aborted at Player 2,0.0
2234,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_5,Request Count,2.0
2235,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_5,Parsed Request Count,2.0
2236,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_5,Violated Request Count,0.0
2237,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_5,Success,1.0
2238,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_5,Lose,0.0
2239,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_5,Aborted,0.0
2240,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_5,Main Score,100.0
2241,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_5,Request Success Ratio,1.0
2242,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_6,Generated Expression Length,100.0
2243,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_6,Generated Expression Number of Tokens,22.0
2244,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_6,Aborted at Player 1,0.0
2245,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_6,Aborted at Player 2,0.0
2246,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_6,Request Count,2.0
2247,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_6,Parsed Request Count,2.0
2248,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_6,Violated Request Count,0.0
2249,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_6,Success,1.0
2250,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_6,Lose,0.0
2251,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_6,Aborted,0.0
2252,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_6,Main Score,100.0
2253,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_6,Request Success Ratio,1.0
2254,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_7,Generated Expression Length,100.0
2255,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_7,Generated Expression Number of Tokens,22.0
2256,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_7,Aborted at Player 1,0.0
2257,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_7,Aborted at Player 2,0.0
2258,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_7,Request Count,2.0
2259,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_7,Parsed Request Count,2.0
2260,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_7,Violated Request Count,0.0
2261,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_7,Success,0.0
2262,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_7,Lose,1.0
2263,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_7,Aborted,0.0
2264,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_7,Main Score,0.0
2265,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_7,Request Success Ratio,1.0
2266,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_8,Generated Expression Length,100.0
2267,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_8,Generated Expression Number of Tokens,22.0
2268,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_8,Aborted at Player 1,0.0
2269,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_8,Aborted at Player 2,0.0
2270,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_8,Request Count,2.0
2271,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_8,Parsed Request Count,2.0
2272,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_8,Violated Request Count,0.0
2273,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_8,Success,0.0
2274,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_8,Lose,1.0
2275,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_8,Aborted,0.0
2276,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_8,Main Score,0.0
2277,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_8,Request Success Ratio,1.0
2278,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_9,Generated Expression Length,98.0
2279,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_9,Generated Expression Number of Tokens,21.0
2280,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_9,Aborted at Player 1,0.0
2281,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_9,Aborted at Player 2,0.0
2282,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_9,Request Count,2.0
2283,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_9,Parsed Request Count,2.0
2284,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_9,Violated Request Count,0.0
2285,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_9,Success,1.0
2286,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_9,Lose,0.0
2287,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_9,Aborted,0.0
2288,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_9,Main Score,100.0
2289,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,2_diagonal_grids,episode_9,Request Success Ratio,1.0
2290,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_0,Generated Expression Length,96.0
2291,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_0,Generated Expression Number of Tokens,20.0
2292,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_0,Aborted at Player 1,0.0
2293,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_0,Aborted at Player 2,0.0
2294,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_0,Request Count,2.0
2295,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_0,Parsed Request Count,2.0
2296,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_0,Violated Request Count,0.0
2297,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_0,Success,1.0
2298,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_0,Lose,0.0
2299,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_0,Aborted,0.0
2300,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_0,Main Score,100.0
2301,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_0,Request Success Ratio,1.0
2302,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_1,Generated Expression Length,96.0
2303,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_1,Generated Expression Number of Tokens,20.0
2304,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_1,Aborted at Player 1,0.0
2305,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_1,Aborted at Player 2,0.0
2306,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_1,Request Count,2.0
2307,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_1,Parsed Request Count,2.0
2308,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_1,Violated Request Count,0.0
2309,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_1,Success,0.0
2310,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_1,Lose,1.0
2311,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_1,Aborted,0.0
2312,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_1,Main Score,0.0
2313,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_1,Request Success Ratio,1.0
2314,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_10,Generated Expression Length,114.0
2315,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_10,Generated Expression Number of Tokens,21.0
2316,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_10,Aborted at Player 1,0.0
2317,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_10,Aborted at Player 2,0.0
2318,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_10,Request Count,2.0
2319,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_10,Parsed Request Count,2.0
2320,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_10,Violated Request Count,0.0
2321,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_10,Success,0.0
2322,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_10,Lose,1.0
2323,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_10,Aborted,0.0
2324,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_10,Main Score,0.0
2325,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_10,Request Success Ratio,1.0
2326,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_11,Generated Expression Length,114.0
2327,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_11,Generated Expression Number of Tokens,21.0
2328,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_11,Aborted at Player 1,0.0
2329,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_11,Aborted at Player 2,0.0
2330,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_11,Request Count,2.0
2331,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_11,Parsed Request Count,2.0
2332,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_11,Violated Request Count,0.0
2333,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_11,Success,1.0
2334,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_11,Lose,0.0
2335,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_11,Aborted,0.0
2336,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_11,Main Score,100.0
2337,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_11,Request Success Ratio,1.0
2338,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_12,Generated Expression Length,92.0
2339,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_12,Generated Expression Number of Tokens,20.0
2340,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_12,Aborted at Player 1,0.0
2341,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_12,Aborted at Player 2,0.0
2342,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_12,Request Count,2.0
2343,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_12,Parsed Request Count,2.0
2344,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_12,Violated Request Count,0.0
2345,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_12,Success,1.0
2346,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_12,Lose,0.0
2347,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_12,Aborted,0.0
2348,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_12,Main Score,100.0
2349,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_12,Request Success Ratio,1.0
2350,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_13,Generated Expression Length,92.0
2351,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_13,Generated Expression Number of Tokens,20.0
2352,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_13,Aborted at Player 1,0.0
2353,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_13,Aborted at Player 2,0.0
2354,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_13,Request Count,2.0
2355,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_13,Parsed Request Count,2.0
2356,referencegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,3_letter_grids,episode_13,Violated Request Count,0.0
